,course_id,reviewer_name,rating,review_text,url
842,investicii-akcii,Медведева Э И,5,"Великолепный курс! Спасибо большое авторам и разработчикам курса за очень доходчивые, понятные и подробные лекции, объяснения и вспомогательные документы. ",https://www.coursera.org/learn/investicii-akcii/reviews?page=1
843,investicii-akcii,Dinar S,5,Отличный курс. Все понятно объясняют,https://www.coursera.org/learn/investicii-akcii/reviews?page=1
844,investicii-akcii,Шишков И И,2,"Проходил курс в рамках специализации. И на второй неделе понял, что больше не хочу тратить на это своё время. Я вообще не понимаю, о чём говорит лектор! Вроде бы и название видео понятное, и отдельные слова я тоже понимаю, но какую мысль до меня сейчас хотят донести, я не понимаю. У Тамары Викторовны мысль скачет с одного на другое. Опять же эти забитые под завязку мелким текстом слайды. Когда она их открывает, я не понимаю, то ли её слушать, то ли текст читать. Ну и вообще край, когда такие слайды показываются на одну-две секунды (так было с методом расчёта какого-то коэффициента в первой неделе). Такое ощущение, что их показывают для галочки, а не чтобы чему-то научить.

Ещё я совсем не понял тестов к первой неделе. Там половина вопросов вообще не была освещена в лекциях. Зачем я трачу время на просмотр ваших лекций, если для ответа на вопросы тестов мне нужно что-то самому гуглить? Тогда не делайте эти видео, не отнимайте время у слушателей. Давайте сразу задания и инструкции, где и что гуглить.",https://www.coursera.org/learn/investicii-akcii/reviews?page=1
845,investicii-akcii,Sergey B,3,"Просто БЕЗУМНОЕ количество теории и формул и аббревиатур, которыми сыпят бессистемно и поверхностно. Очень часто слышишь фразу: ""на это, к сожалению, нет времени, вы можете прочитать об этом вот здесь"". Остается непонимание, зачем тебе за деньги что-то рассказывают, если суть этого ты так и не поймешь и в реальных решениях это тебе не поможет. Огромное количество терминов и аббревиатур, которые вообще ни разу не раскрываются в рамках курса. Хотя, по идее, не предполагается, по-моему, что у слушателей курса есть хоть какая-то подготовка в этой области.Полное отсутствие какой-либо практики. Хочется надеяться, что в оставшихся двух курсах с этим будет лучше.Сначала я порадовался тому, что лектор дает много доп. материалов по каждой неделе, но со второй недели я понял, что и ими сыпят абсолютно бессистемно. Материалы дублируются не только от недели к неделе, но и внутри списка к одной неделе. Часть презентации может дублироваться в отдельном файле, абсолютно непонятно зачем. Кроме этого, нет никаких рекомендаций о том, как с этими материалами работать, хотя бы какого-то общего описания, какие есть материалы, зачем и о чем.В отличии от курса об облигациях, этот курс по крайней мере лучше снят, в общем случае лектор не заслоняет текст на слайде. Однако иногда есть неоправданные быстрые скачки по слайдам, а иногда за лектором находится не слайд, о котором она говорит. Это явная проблема монтажа.Стиль общения сотрудника из команды поддержки, мягко говоря, оставляет желать лучшего. Чувствуешь себя не то идиотом, не то как будто до тебя снисходят и тебе делают каждый раз одолжение, отвечая на твой вопрос.Саму же Тамару Викторовну довольно приятно слушать. Но нужно переработать курс, добавить в него системности изложения и больше подробных разборов на практике. Например, в конце каждой недели сделать отдельный блок с реальным анализом. Взять компанию и просчитать для нее все, что было изучено в течение недели, чтобы было понятно, что реально нужно считать (и как), а какие показатели можно найти в других источниках.",https://www.coursera.org/learn/investicii-akcii/reviews?page=1
846,investicii-akcii,Samat K,5,Материал курса мог бы быть структурирован лучше.,https://www.coursera.org/learn/investicii-akcii/reviews?page=1
847,investicii-akcii,Maria K,5,"Сложно, но очень интересно!",https://www.coursera.org/learn/investicii-akcii/reviews?page=1
848,investicii-akcii,Каширин Е В,2,"Уже изучаю 4 курс на данном сайте. Очень важна была для меня эта тема, но понял очень мало. Материал вроде и есть , но его понимание стремится к нулю. Ничего личного к преподавателям, но я считаю это худший курс из специализации. Хотя очень важный. Увы ... ",https://www.coursera.org/learn/investicii-akcii/reviews?page=1
849,investicii-akcii,Nikolai,5,"Тамара Викторовна спасибо Вам за отличный курс!Так как начал с этого, продолжу изучение  ""Инвестиции в облигации"".",https://www.coursera.org/learn/investicii-akcii/reviews?page=1
850,investicii-akcii,Дмитрий Д,5,Спасибо за интересный курс!,https://www.coursera.org/learn/investicii-akcii/reviews?page=1
851,investicii-akcii,Soldatov A,5,"Очень полезный и практичный курс. 
Я бы этот курс заставил принудительно проходить всех финансовых советников и консультантов в инвестиционных компаниях.Что бы они хоть немного понимали, что пишут аналитические отделы их компаний.
",https://www.coursera.org/learn/investicii-akcii/reviews?page=2
852,investicii-akcii,Dmitriy Z,2,"Отсутсвие хоть какой то внятной структуры изложения.Большинство задач не разбирается в рамках лекции, в итоге приходится либо доп. материалы смотреть, либо искать ответы в интернете, что значительно увеличивает время на прохождения курса в целом.Про визуальную составляющую даже говорить не хочется - делали студенты.",https://www.coursera.org/learn/investicii-akcii/reviews?page=2
853,investicii-akcii,Александр Н К,5,"10 из 10. Интересно, приятно слушать. Тоже очень хорошо подготовленный курс.   ",https://www.coursera.org/learn/investicii-akcii/reviews?page=2
854,investicii-akcii,Minasian V,5,Интересно.Спасибо!,https://www.coursera.org/learn/investicii-akcii/reviews?page=2
855,investicii-akcii,Vasily M,5,5+,https://www.coursera.org/learn/investicii-akcii/reviews?page=2
856,investicii-akcii,Ivan D,1," - полное отсутствие структуры при подаче материала, из-за чего для ответов на вопросы тестов легче найти в интернете - ошибки в тестах и контрольных заданиях, двусмысленность условий задач",https://www.coursera.org/learn/investicii-akcii/reviews?page=2
857,investicii-akcii,Silantieva O,5,"I just start watching this, but it seems to be very helpful and interesting course. ",https://www.coursera.org/learn/investicii-akcii/reviews?page=2
858,investicii-obligacii,Bazarov I,5,Отличный курс!,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
859,investicii-obligacii,Andrey Y,3,Сложно слушать. Длинные предложения с использованием только технических терминов в сложных речевых оборотах. Постоянный повтор одной и той же информации.,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
860,investicii-obligacii,Вишневская И А,5,"Отличное соотношение донесения информации, полезности и сложности для начинающего инвестора! Курс посложнее, чем первый, но интересный и полезный.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
861,investicii-obligacii,Тихонов А,3,"Курс не то чтобы плохой, но по сравнению с первым (в специализации), который ведёт Берзон, рядом не стоит (и по общей полезности и по ""ведению"" лекций и по материалам). Лектор как-будто первый раз в жизни увидел презентацию и читает (часто с ошибками, путает понятия)
 с неё упуская важные моменты и уделяя внимание не важным (это я про то,
 что практически в каждой лекции он считает нужным прочитать данные про 
облигацию (название, купон и т.д.) которые абсолютно не нужны). Курс 
можно было бы ужать раза в два, а то и больше. На слайдах есть небольшие ошибки. Тесты после каждой подтемы это хорошо, были бы они с большим количеством вопросов вообще было бы отлично. Про более 45% на гособлигациях интересно было бы услышать, но то что это была ""замануха"" стало понятно после первой же лекции. Самое главное, что это очень хорошее начинание и забрасывать его не стоит, нужно только переработать материал.  ",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
862,investicii-obligacii,Каширин Е В,5,Отличный курс. ,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
863,investicii-obligacii,Козынкин И В,5,Спасибо за курс!,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
864,investicii-obligacii,Гавриченко А А,4,"Хороший курс, но некоторые оговорки и неточности не радуют",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
865,investicii-obligacii,Легкоступ А,3,В целом курс полезный. Оценку снизил за качество итоговых заданий.,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
866,investicii-obligacii,Haji H,5,Мне нравится,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
867,investicii-obligacii,Daniil P,4,"Некоторые вещи, показанные на слайдах, не проговаривались. Материал был изложен довольно качественно. ",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
868,investicii-obligacii,sergii k,1,"Not interesting.
To many examples about russian emitents
",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
869,investicii-obligacii,Evgeniy V,1,"Формулы не совпадают друг с другом, не понятно какие правильные",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
870,investicii-obligacii,Arseniy,4,"Плюсы:1) Неплохой курс для тех, кто совсем не знаком с инвестированием в облигации2) Умеренные по объему видео и домашние заданияМинусы:1) Ошибки у лектора, неоднозначные вопросы в тестовых, иногда лектор загораживает собой слайды2)  Слишком ""академический"" экзамен, далек от реальной жизни
",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
871,investicii-obligacii,Soldatov A,5,Хороший курс.,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
872,investicii-obligacii,Дмитрий,5,"Интересно,познавательно.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
873,investicii-obligacii,Vadim M ,3,"Лектор читает по слайдам. Сложные моменты проскакивает, а на простых задерживает по долгу. Есть оговорки. И в материалах есть опечатки.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
874,investicii-obligacii,Anton G,4,Материал очень полезный и применимый к практике. но достаточно много ошибок в примерах и оговорок ведущего. авторам надо бы все перепроверить и ошибки исправить. ,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
875,investicii-obligacii,Антон,5,оч понравился,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
876,investicii-obligacii,Перевалов Д В,3,Очень понравились выпускные задания. Немного сумбурно и не ясно. Некоторое количество ошибок в материале курса. ,https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
877,investicii-obligacii,Aleksey S,3,"Много оговорок и ошибок у лектора (типа облигации за 95 рублей, а не 95% номинала). Некоторые важные темы (вроде организации торгов на бирже) разобраны очень поверхностно. Слабая обратная связь. Честно говоря ожидал большего.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
878,investicii-obligacii,Maxim Z,4,"В целом курс дает неплохое базовое понимание рынка облигаций. Однако в видео присутствует довольно много оговорок (не видел, чтобы исправляли), в тестах были ошибки (вроде их оперативно исправляли), условия задач требовали уточнений (тоже вроде корректировали).Еще один момент. Во время взаимного оценивания итогового задания понял, что довольно много сокурсников плохо усвоило материал. Возможно, дело в сокурсниках, а может и в курсе. Авторам курса советую обратить на это внимание (у них более полная статистика) и, быть может, сделать выводы.В итоге оцениваю курс на ""хорошо"". Спасибо авторам, было познавательно!",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
879,investicii-obligacii,Denis A,1,"Не понимаю, почему я не могу пройти курс и ответить на все вопросы без апгрейда.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
880,investicii-obligacii,Kovalenko A,1,"К сожалению, слишком просто и поверхностно для ВШЭ. Для сравнения, курс по финансовым рынкам Берзона ВШЭ - существенно выше уровень. ",https://www.coursera.org/learn/investicii-obligacii/reviews?page=2
881,investicii-obligacii,Кудин Д П,4,"Курс не плохой, но содержит ряд ошибок при подаче материала, что сильно портит общее впечатление",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
882,investicii-obligacii,Кирилл,5,супер курс,https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
883,investicii-obligacii,Alex Z,5,"Хороший курс, спасибо! :) Вместе с тем, есть некоторая путаница в матераилах к курсу. Например, это -- https://www.coursera.org/learn/investicii-obligacii/discussions/all/threads/Cs37q9yjEeae9QpBJy1qig/replies/tms9DNyjEea6mBKnmz5dnA ",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
884,investicii-obligacii,Рудик Д Г,4,Есть ошибки в формулах и иногда в речи преподавателя. Что иногда затрудняет изучение материала. Но в целом курс хороший и достаточно структурированный.,https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
885,investicii-obligacii,Фролов М М,5,Отличный курс. Для начинающих свой путь в мире финансов подойдет на 100%!,https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
886,investicii-obligacii,Иванов И С,5,"Все отлично. Есть неточности в лекциях связанные с формулами, это очень сильно многих вводит в заблуждение. Итоговая работа зависает если вас кто то не проверяет, непонятна именно вся система оценивания последней итоговой работы. Но в целом мне очень понравилось, спасибо.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
887,investicii-obligacii,Лапин Д Ю,5,Отличный курс,https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
888,investicii-obligacii,Kirill N,5,"Хороший курс,понятные объяснения",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
889,investicii-obligacii,Иван С,4,"Отличный курс, понравился лектор, очень хорошо объяснят. Минус балл за небольшие ошибки на слайдах, иногда их сложно заметить и потом непонятно, почему тест оказывается неправильным.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
890,investicii-obligacii,Пинчук Е В,5,"Курс полезный, что все можно посчитать руками и разобрать в сущности облигаций. Лектора иногда тяжело было слушать из-за запинок",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
891,investicii-obligacii,Иван Г,5,"Хороший курс, есть пара нареканий, в основном к тестам - в зависимости от точности вычисления результат некоторых ответов может не сходиться с правильным. Раз задачи искуственные, то пусть и правильные цифры всегда будут красивыми/целыми/рациональными.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
892,investicii-obligacii,Igor G,5,"Хороший курс. Единственное пожелание, очень не удобно качать маленькие файлы под каждым видео. На мой взгляд было бы правильным, а главное удобным разместить полный файл по курсу или по одному на каждую неделю.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
893,investicii-obligacii,Суслова В Р,1,Это просто жесть,https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
894,investicii-obligacii,Трофимов А В,5,Очень информативный и полезный курс! 5 баллов 100%,https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
895,investicii-obligacii,Евгений А,4,"Хороший обзор инвестиций в облигации. Доходчиво, подробно. Единственная проблема, не позволившая поставить пять звезд, - опечатки в слайдах (в формулах и расчетах).",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
896,investicii-obligacii,Maxim T,4,"Курс понравился, но не так, как с Берзоном Н.И. Присутствуют оговорки, опечатки (кстати, их можно было на видео заменить аннотациями). Но в целом, все усвоил, о чем говорилось в лекции.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
897,investicii-obligacii,Mashinnova O,3,"В ряде лекций лектор допускает оговорки, причем по существенным моментам, что путает слушателя, есть опечатки в формулах и неточности в расчетах в примерах, сопровождающих лекции. На форуме слушатели неоднократно указывали на эти ошибки 1 и даже 2 года назад, но их так и не исправили, к сожалению.Некоторые формулы, особенно касающихся расчета  разных видов доходности, следовало бы разобрать подробнее.  На видео лектор часто загораживает часть демонстрируемого слайда и информацию прочитать невозможно - это минус.Первый блок курса, проведенный Н.И. Берзоном произвел очень хорошее впечатление. Данный блок выглядит весьма небрежно подготовленным по сравнению с первым.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
898,investicii-obligacii,Maksim B,3,"Очень раздражает, когда фигура лектора закрывает часть слайда. Зачем делать это приближение?Кроме того, в некоторых слайдах есть ошибки, например, где показывается формула расчета текущей доходности облигации. Часто лектора запинается или оговаривается.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
899,investicii-obligacii,Кучерук С И,3,"Будьте внимательны, в видеолекциях содержится куча ошибок и оговорок, даются разные варианты формул для решения задач, но не объясняется в каких случаях можно использовать тот или иной вариант. Хорошо, хоть на форуме разобраны все такие сложные моменты.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
900,investicii-obligacii,Готишану К К,5,"Очень понравился курс (есть маленькие недочеты, но они не как не повлияли на отзыв)",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
901,investicii-obligacii,Vladimir Y,5,"Отличный курс, все по делу, без словоблудия. Курс прикладной, помог разобраться и применить полученные знания на рунке облигаций РФ. Огромное спасибо автору.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
902,investicii-obligacii,Шишков И И,3,"Огромное количество оговорок и ошибок лектора (почитатйте форум, там много обсуждений на эту тему), перегруженные мелким текстом слайды (кошмарный сон любого, кто учит делать хорошие презентации), и примеры, полностью оторванные от жизни. В описании специализации говорится, что для её прохождения не нужны никакие специальные знания. То есть я ожидал, что она нацелена на тех, кто вообще не знает, что такое брокерский счёт и заявки на покупку-продажу. Я же уже знал, что такое облигации, где и как их купить. И мне очень тяжело было воспринимать материал. Я представляю, каково людям, которые приходят на специализацию изучать инвестирование с нуля.

Вместо того, чтобы показать, где и как находить облигации, как их покупать, лектор сразу стал учить рассчитывать цену и кучу типов доходностей. Не совсем понятно было, зачем всё это нужно, но я догадался. Затем стали рассматривать еврооблигации с номиналом в 200 000 долларов. Я не понял, зачем показывать такие примеры. Мы же говорим о частном инвестировании! Я думаю, частные инвесторы, которые готовы вкладываться в такие облигации, Курсеру не смотрят. На форуме мне сказали, что эти облигации рассматриваются, чтобы потом инвестировать в них через ПИФы. Хорошо, но почему об этом не было ни слова в лекциях? И вот весь курс такой - лектор что-то рассказывает, а зачем это нужно, где и как это применять, остаётся за кадром. В лучшем случае через пару недель тебе об этом скажут (так было с дюрацией - на второй неделе показали, как считать, так и не объяснив, зачем это нужно; на четвёртой неделе, наконец-то, показали, как применять).

Отдельного упоминания стоит набор лекций о рисках инвестирования в облигации. Вот этот подход ""давайте сразу перечислим все риски и как их избегать"" - это путь в никуда. Ну перечислили, студент, в лучшем случае, понял половину и половину от этого запомнил. И всё, никаких заданий на закрепление, никакой практики. Вот дали бы набор облигаций и попросили бы выбрать наименее рискованную по заданному критерию. И так для каждого риска и по несколько раз. Тогда был бы эффект, тогда бы в голове что-то осталось...

В курсе по облигациям вообще мало практики. Только в финальном проекте дают на сравнение несколько облигаций. Ну и пару раз дают доходности посчитать. А так всё тесты, в которых надо правильный ответ выбрать. К тому же полно тестов с весьма спорными вариантами ответов (опять же см. форум). Ну и особенно расстроили ситуации, когда в лекции даётся классификация (например, типы рисков: рыночный, отраслевой и т.д.), а в тестах куча вопросов типа ""к какому типу риска относится такой-то риск"". Вот какая от этого польза? Как знание этой классификации поможет мне более выгодно составить портфель из облигаций?",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
903,investicii-obligacii,Sergey B,2,"Очень мало обращается внимания на практику. Сугубо теоретические изыскания, не очень отработанные на практических примерах.Кроме этого, огромное количество крупных планов лектора, на которых он перекрывает собой тексты слайдов, не дают нормально воспринимать информацию. Скачки от крупного плана с общему, невозможность прочитать информацию на слайде — это все ошибки при съемке и монтаже.Вопросы после каждой лекции — в целом, скорее плюс, чем минус, но их в таком случае довольно мало, и они очень общие.Большое количество неточностей в презентациях и речи лектора также не играют на руку этому курсу.Итоговое задание очень странное. Во-первых, для того, чтобы его сдать, нужно набрать 6/6 баллов. То есть ты потенциально не можешь ошибиться ни в чем, а если ошибся — добро пожаловать на смену сессии курса, иначе ты закончить его не сможешь. При этом это задание со взаимооцениванием, что важно я считаю. При проверке задания тебе не дается правильных ответов, даются только критерии. Среди них есть: ""Все расчеты правильны"" и ""Имеются неточности в расчетах, но общий ход решения верный"". Этот пункт невозможно оценить, потому что ты не понимаешь, с чем сравнивать работу. Ты предполагаешь, что расчеты правильны/неправильны исходя из того, что ты читаешь в работе и из того, что писал и как думал ты. При этом абсолютно не факт, что это все верно и не лишено ошибок и огрех. Невозможно оценивать задание по критериям верности/неверности, если нет мерила для этой верности.Команда курса отвечает довольно медленно, в разы медленнее, чем на других курсах.",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
904,investicii-obligacii,Victor,5,perfect structure,https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
905,investicii-obligacii,Sergey K,3,"Много неточностей в лекции и презентации, но в целом, для общего понимания очень пригоден",https://www.coursera.org/learn/investicii-obligacii/reviews?page=1
906,istoriya-ekonomicheskoy-mysli,Sergei E,5,"Что ещё ожидать от преподавателей ВШЭ. Великолепная подача материала, очень интересно узнавать зарождение экономики и её развитие.",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
907,istoriya-ekonomicheskoy-mysli,Забродин С В,5,"Очень полезный курс, который должен серьезно изучаться любым будущим экономистом, так как для этой профессии важно ""экономическое мышление"". Изучая историю экономической мысли невольно задаешь себе многие вопросы, проводишь исторические параллели, наблюдаешь своеобразную ""эволюцию"" экономической теории. Рекомендую!",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
908,istoriya-ekonomicheskoy-mysli,Пискунов К,2,"Финальный тест должен быть решаем в рамках предложенного материала, а не в рамках перебора вариантов ответов с 10 попытками прохождения.",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
909,istoriya-ekonomicheskoy-mysli,Иванова В А ,5,AMAZING!!!!!!,https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
910,istoriya-ekonomicheskoy-mysli,Гутиев Б З,4," Курс интересный, но местами достаточно сложный. Сложность от теста к тесту отличается очень сильно, особенно итоговый тест",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
911,istoriya-ekonomicheskoy-mysli,Кузьмин К А,4,"Невероятное, умопомрачительное эссе в конце курса.Неизвестно, как можно угадать критерии оценивания из скудного описания заданияНеизвестно, как реагировать на то, что отображается автор эссе (а ведь одновременно сдаёт весь поток)Неизвестно, как реагировать на умышленное занижение баллов в связи с упомянутым выше отображением авторства.Курс действительно интересный, но нормальной организации проверки эссе не привезли.",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
912,istoriya-ekonomicheskoy-mysli,Лопатина В Л,5,"Очень полезный курс для тех, кто уже начал изучать экономику, помогает структурировать уже имеющиеся знания и понять, что и откуда появилось в современной науке. Но и  для новичков в экономике курс будет интересен, хотя местами будет несколько сложновато. Отдельное спасибо за современный этап в развитии экономической мысли, очень подробно и весьма увлекательно. ",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
913,istoriya-ekonomicheskoy-mysli,Кравченко О Е,4,Большое спасибо за интересный курс лекций,https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
914,istoriya-ekonomicheskoy-mysli,Сергей,4,"В целом курс неплохой. Однако финальный тест составлен совершенно безграмотно, испортил впечатления очень сильно. ",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
915,istoriya-ekonomicheskoy-mysli,Валерий Е,5,"Курс - просто огонь! Очень хорошо идет после микро- и макроэкономики. После его прохождения в голове возникает более полная картина того, как и откуда росли современные идеи и модели. Захватывающее переплетение истории и экономтеории.",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
916,istoriya-ekonomicheskoy-mysli,Корнев М С,4,"Любознательный курс! Действительно необходим начинающим экономистам. Опытные лекторы, достаточное детальное рассмотрение основных моментов - однозначные плюсы этого курса. Однако требования курса к изучающим явно завышены. Не стоит включать в тест много вопросов из дополнительной литературы (т. е. вопросов, которые не освещались непосредственно в лекции). Будет полезным дать ссылки на литературу по теме итогового эссе. Это несколько приблизит ожидания разработчиков и реальность. Стремление сделать объяснение нелегких и объемных трактатов как можно более понятным для слушателя обеспечит курсу еще большую популярность. Как первокурсник, скажу, курс мне однозначно понравился, но я был бы рад видеть его как научно-популярный курс, с меньшим  углублением в профессиональные аспекты. Создавать общую картину - важно, но куда ценнее сделать экономическую мысль понятной. Пусть будет не как можно больше информации, а как можно больше понимания в глазах слушателей. Спасибо за курс!",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
917,istoriya-ekonomicheskoy-mysli,Степанченко Е Н ,5,Великолепный курс! Спасибо лекторам!,https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
918,istoriya-ekonomicheskoy-mysli,Сергей Г Ч,5,"Лучший курс ВШЭ экономической тематики. Единственный курс, который благодаря ретроспективе дает понять, насколько были и остаются несовершенными экономические теории. Заставляет задуматься о неизбежности и необходимости новых открытий в экономической науке. Увы, но остальные экономические курсы ВШЭ смесь проповеди с пропагандой существующих  заблуждений в экономической науки. Их преподаватели не ставят перед учащимися цели совершить величайшее открытие и переворот в науке. Без этого наука мертва.",https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
919,istoriya-ekonomicheskoy-mysli,Solovyev S B,5,Спасибо! Очень яркий и познавательный курс ! Открыли для меня новые интересные имена в истории экономической науки (Шумпетер напр. ) .,https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
920,istoriya-ekonomicheskoy-mysli,Андрей С,5,+,https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli/reviews?page=1
921,istoriya-izobretenii-i-otkritii,Gleb G,5,Спасибо большое за курс. Было очень интересно.,https://www.coursera.org/learn/istoriya-izobretenii-i-otkritii/reviews?page=1
922,istoriya-izobretenii-i-otkritii,Djana R,5,Very good course. Highly likely to be recommended for children and adults. Bravo!Please make a course of physics: How things work. I'm sure it will have a huge success.Good luck! ;),https://www.coursera.org/learn/istoriya-izobretenii-i-otkritii/reviews?page=1
923,istoriya-izobretenii-i-otkritii,Sasha S,5,"Спасибо за этот прекрасный курс - было интересно (с) !Во все школы и институты бы таких харизматичных преподавателей и школьники бы не прогуливали уроки :) Очень приятные ребята ведут курс. Какие они мне ""ребята""? Ну я не знаю, ощущение, что пока я слушала их лекции мы стали друзьями)",https://www.coursera.org/learn/istoriya-izobretenii-i-otkritii/reviews?page=1
